id,class,c1,c2,c3,c4,c5,c6,c8,c9,c14,c17,c18,c20,c22,c23,c27,c32,c40,c43,c46,c47,c48,c54,c55,c56,c57,c58,c59,c60
13955,545988074,-1153279651,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
13956,545988074,-1153279651,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
13957,545988074,1495745604,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
13958,545988074,1495745604,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
13959,545988074,-150241999,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
13960,545988074,-150241999,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
13961,545988074,478995448,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
13962,545988074,478995448,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
13963,545988074,-767126107,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
13964,545988074,-767126107,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
13965,545988074,-1890748106,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
13966,545988074,1750868077,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
13967,545988074,1750868077,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
13968,545988074,-156690721,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
13969,545988074,-156690721,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
13970,545988074,1503801513,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
13971,545988074,1503801513,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
13972,545988074,-1611174485,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
13973,545988074,-1611174485,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
13974,545988074,-1391929763,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
13975,545988074,-1391929763,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
13976,545988074,-876525482,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
13977,545988074,-876525482,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
13978,545988074,-362533623,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
13979,545988074,-362533623,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
13980,545988074,1963958050,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
13981,545988074,1963958050,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
13982,545988074,1988895509,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
13983,545988074,1988895509,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
13984,545988074,216102756,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
13985,545988074,-497709747,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
13986,545988074,-497709747,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
13987,545988074,272040091,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
13988,545988074,272040091,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
13989,545988074,741246353,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
13990,545988074,741246353,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
13991,545988074,-744710065,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
13992,545988074,-744710065,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
13993,545988074,-1153279651,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
13994,545988074,-1153279651,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
13995,545988074,1495745604,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
13996,545988074,1495745604,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
13997,545988074,-150241999,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
13998,545988074,-150241999,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
13999,545988074,478995448,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
14000,545988074,478995448,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
14001,545988074,-767126107,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
14002,545988074,-767126107,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
14003,545988074,-1890748106,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
14004,545988074,1750868077,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
14005,545988074,1750868077,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14006,545988074,-156690721,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
14007,545988074,-156690721,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
14008,545988074,1503801513,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
14009,545988074,1503801513,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
14010,545988074,-1611174485,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
14011,545988074,-1611174485,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
14012,545988074,-1391929763,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
14013,545988074,-1391929763,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
14014,545988074,-876525482,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
14015,545988074,-876525482,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
14016,545988074,-362533623,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
14017,545988074,-362533623,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
14018,545988074,1963958050,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
14019,545988074,1963958050,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
14020,545988074,1988895509,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
14021,545988074,1988895509,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
14022,545988074,216102756,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
14023,545988074,-497709747,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
14024,545988074,-497709747,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14025,545988074,272040091,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
14026,545988074,272040091,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
14027,545988074,741246353,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
14028,545988074,741246353,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
14029,545988074,-744710065,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
14030,545988074,-744710065,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
14031,545988074,-1153279651,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
14032,545988074,-1153279651,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
14033,545988074,1495745604,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
14034,545988074,1495745604,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
14035,545988074,-150241999,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
14036,545988074,-150241999,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
14037,545988074,478995448,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
14038,545988074,478995448,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
14039,545988074,-767126107,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
14040,545988074,-767126107,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
14041,545988074,-1890748106,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,0,В,К,Э,Э,л,(РЕ)
14042,545988074,1750868077,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,В,К,Э,Э,л,(РЕ)
14043,545988074,1750868077,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14044,545988074,-156690721,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,В,К,Э,Э,л,(РЕ)
14045,545988074,-156690721,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751703,Пс,К,Э,Э,л,(РЕ)
14046,545988074,1503801513,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,В,К,Э,Э,л,(РЕ)
14047,545988074,1503801513,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-718884441,Пс,К,Э,Э,л,(РЕ)
14048,545988074,-1611174485,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,В,К,Э,Э,л,(РЕ)
14049,545988074,-1611174485,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198453,Пс,К,Э,Э,л,(РЕ)
14050,545988074,-1391929763,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,В,К,Э,Э,л,(РЕ)
14051,545988074,-1391929763,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-416966437,Пс,К,Э,Э,л,(РЕ)
14052,545988074,-876525482,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,П,К,Э,Э,л,(РЕ)
14053,545988074,-876525482,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-440751840,Пс,К,Э,Э,л,(РЕ)
14054,545988074,-362533623,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,П,К,Э,Э,л,(РЕ)
14055,545988074,-362533623,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,-1339337773,Пс,К,Э,Э,л,(РЕ)
14056,545988074,1963958050,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,П,К,Э,Э,л,(РЕ)
14057,545988074,1963958050,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1639198316,Пс,К,Э,Э,л,(РЕ)
14058,545988074,1988895509,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,П,К,Э,Э,л,(РЕ)
14059,545988074,1988895509,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1386543199,Пс,К,Э,Э,л,(РЕ)
14060,545988074,1426121062,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14061,545988074,1260081012,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14062,545988074,1426121062,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14063,545988074,1260081012,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14064,545988074,1426121062,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14065,545988074,1260081012,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14066,545988074,1426121062,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14067,545988074,1260081012,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14068,545988074,1260112575,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14069,545988074,408785211,1040736,0,левое,50,250.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14070,545988074,1260112575,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14071,545988074,408785211,1040736,0,левое,50,150.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14072,545988074,1260112575,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14073,545988074,408785211,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14074,545988074,1260112575,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14075,545988074,408785211,1040736,0,левое,50,200.0,0.0,0,"0,20","88,8","88,8",МТ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14076,545988074,-1829353748,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14077,545988074,-875390290,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14078,545988074,-1829353748,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14079,545988074,-875390290,1040736,0,левое,100,150.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14080,545988074,-1829353748,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14081,545988074,-875390290,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14082,545988074,-1829353748,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14083,545988074,-875390290,1040736,0,левое,100,200.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
14084,545988074,-875358727,1040736,0,левое,100,250.0,0.0,0,"0,20","88,8","88,8",ММ,6.0,0.08,1,2.0,3.0,18,30.0,16.0,1.0,1034116331,Т,К,Э,Э,л,(РЕ)
